catalogid,id,name,categories,mfgid,manufacturer,distributor,cost,price,price2,price3,saleprice,onsale,stock,stock_alert,display_stock,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
219,200-60-4003,Toyota Tundra Crew Cab only & Sequoia Frontier Grille Guard 04-06 200-60-4003,Suspension/ProRyde@Suspension/ProRyde/Lincoln,200-60-4003,Frontier,,0,473,0,0,0,0,997,0,,100,1,0,10/14/2010,,Heavy Duty One Piece Design for your Toyota Tundra Tundra (Crew Cab only) & Sequoia 04-06. Constructed from heavy duty steel. Punch Plate Grille and Wrap Around Style.  High Gloss Long Lasting Baked-On Powder Coat Finish.  Frame Mounted for Added Security.  Easily installs to your truck Installation Instructions and all Hardware Included.  No cutting or welding required.,"Toyota, 2004, 2005, 2006 Grill Guard, Grille Guard",0,assets/images/toyota04-06tundra(crewcabonly)sequoiagrillguardpartnumber200-60-4003_thumbnail.jpg,assets/images/warn812000.jpg,assets/images/200-60-4003_Driver_Quarter_ON_V.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Sam,5/15/2015 11:13,Heavy Duty One Piece Design,Punch Plate Grille,High Gloss Long Lasting Baked-On Powder Coat Finish,Wrap Around Style,Contoured Uprights for Aerodynamic Styling,Sleek Lines to Match Vehicle,,Frame Mounted for Added Security,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
220,200-60-5003,Toyota Tacoma Frontier Grille Guard 05-09 200-60-5003,Grill Guards@Grill Guards/Ford@Grill Guards/Road Armor Brushguards/Ford,200-60-5003,Frontier,,0,473,0,0,0,0,997,0,,100,1,0,10/14/2010,,Heavy Duty One Piece Design for your Toyota Tundra Tacoma 05-09. Constructed from heavy duty steel. Punch Plate Grille and Wrap Around Style.  High Gloss Long Lasting Baked-On Powder Coat Finish.  Frame Mounted for Added Security.  Easily installs to your truck Installation Instructions and all Hardware Included.  No cutting or welding required.,"Toyota, 2005, 2006, 2007, 2008, 2009 Grill Guard, Grille Guard",0,assets/images/toyotatacoma05-09grillguardpartnumber200-60-5003_thumbnail.jpg,assets/images/warn71800.jpg,,,,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Sam,5/15/2015 11:58,Heavy Duty One Piece Design,Punch Plate Grille,High Gloss Long Lasting Baked-On Powder Coat Finish,Wrap Around Style,Contoured Uprights for Aerodynamic Styling,Sleek Lines to Match Vehicle,,Frame Mounted for Added Security,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
222,2902,Kawasaki Mule 2006 - 2015 4010 Series Front Bumper Replacement 2902,Grill Guards/Chevy@Grill Guards@Grill Guards/Road Armor Brushguards/Chevy,2902,Ranger,Ranger Offroad,0,535,0,0,513.99,1,968,0,,100,1,0,10/14/2010,Kawasaki Mule 2006 - 2015 4010 Series Front Bumper Replacement 2902,Heavy Duty Front End Replacement Bumper for your Kawasaki Mule. Comes standard with a 2 inch receiver tube and winch mount ready for Warn or Ramsey Winch. Constructed from heavy duty steel. Easily installs to your Mule front frame using factory bolt holes. No cutting or welding required. ,Kawasaki Mule Front Bumper Replacement,0,assets/images/2902(1)_thumbnail.jpg,assets/images/warn-winch-powerplant_hd-main-71801.jpg,assets/images/KwasakiMuleBumper1.JPG,assets/images/Kwasakimulebumperfront3.jpg,assets/images/mulepicture_thumbnail.jpg,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Sam,1/15/2015 10:59,Fits 2006 - 2015 4010 Series,Easy Install - uses factory bolt holes.,No cutting or welding required.,Heavy Duty Steel,Welded 2 in. Receiver tube,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
223,7265,ATV Cargo Basket 20 in. x 40 in. with 2 in. receiver 7265,Front End Replacement Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers@Front End Replacement Bumpers/Toyota@Front End Replacement Bumpers/Road Armor Front Bumpers/Toyota@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,7265,Gage,,0,214.99,0,0,0,0,999,0,,100,1,0,10/14/2010,,Heavy Duty Cargo Basket for your ATV with 2 in. receiver tube. Constructed from heavy duty steel. Size 20 in. x 40 in. with 2 in. receiver.,"Kawasaki Mule Cargo Basket, ATV",0,assets/images/mule-cargo-basket_thumbnail.jpg,assets/images/superchips1855.jpg,,,,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Sam,5/2/2013,Fits 2 in. Receiver,Heavy Duty Steel,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
224,400-19-9012,"Ford F250, F350, Crew Cab LWB 6-Step Step Bars 1999-2015 400-19-9012",Rear Replacement Bumpers@Rear Replacement Bumpers/Toyota@Rear Replacement Bumpers/Road Armor Rear Bumpers/Toyota@$50 Off Bumper Combo Promo,400-19-9012,Frontier,,0,505,0,0,0,0,997,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,"Ford F250, F350, Crew Cab LWB 1999-2014 model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.",,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/superchips_cortex.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,5/15/2015 15:49,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
225,400-20-1012,Chevy GMC 2500HD Crew Cab LWB 6-Step Step Bar 2001-2015 400-20-1012,Front End Replacement Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers@Front End Replacement Bumpers/GMC@Front End Replacement Bumpers/Road Armor Front Bumpers/GMC@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,400-20-1012,Frontier,,0,505,0,0,0,0,999,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Chevy/GMC 2500HD Crew Cab LWB. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/c63.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 18:59,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
226,400-20-1010,Chevy GMC 2500HD Crew Cab SWB 6-Step Step Bar 2001-2015 400-20-1010,Front End Replacement Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers/Chevy@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,400-20-1010,Frontier,,0,505,0,0,0,0,997,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Chevy/GMC 2500HD Crew Cab SWB. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/rkic63a.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Sam,6/15/2015 18:59,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
227,400-41-0010,"Dodge 2500, 3500 Crew Cab SWB 6-Step Step Bar 2010-2015 400-41-0010",Rear Replacement Bumpers@Rear Replacement Bumpers/Road Armor Rear Bumpers/GMC@$50 Off Bumper Combo Promo,400-41-0010,Frontier,,0,505,0,0,0,0,996,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,"Step bar for your Dodge 2500, 3500 Crew Cab SWB truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.",,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/c63lp.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 18:59,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
228,400-41-0014,Dodge 2500-3500 Mega Cab LWB 6-Step Step Bar 2010-2014 400-41-0014,Front End Replacement Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers@Front End Replacement Bumpers/Chevy@Front End Replacement Bumpers/Road Armor Front Bumpers/Chevy@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,400-41-0014,Frontier,,0,505,0,0,0,0,999,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Dodge 2500-3500 Mega Cab LWB model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/m60sb-1nm_1(1).png,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 18:59,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
229,400-41-0012,Dodge 2500-3500 Crew Cab LWB 6-Step Step Bar 2010-2014 400-41-0012,Front End Replacement Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers@Front End Replacement Bumpers/Road Armor Front Bumpers/Dodge@Front End Replacement Bumpers/Dodge@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,400-41-0012,Frontier,,0,505,0,0,0,0,993,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Dodge 2500-3500 Crew Cab LWB model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/c63lpa.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 19:00,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
230,400-40-3010,Dodge 1500-3500 Crew Cab SWB 6-Step Step Bar 2003-2008 400-40-3010,Rear Replacement Bumpers@Rear Replacement Bumpers/Dodge@Rear Replacement Bumpers/Road Armor Rear Bumpers/Dodge@$50 Off Bumper Combo Promo,400-40-3010,Frontier,,0,505,0,0,0,0,999,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Dodge 1500-3500 Crew Cab SWB 2003-2008 model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/rki-truck-tool-box-c56lpna.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 19:00,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
231,400-40-3012,Dodge 1500-3500 Crew Cab LWB 6-Step Step Bar 2003-2008 400-40-3012,Front End Replacement Bumpers@Front End Replacement Bumpers/Dodge@Front End Replacement Bumpers/Road Armor Front Bumpers/Dodge@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers@Clearance Products,400-40-3012,Frontier,,0,505,0,0,0,0,998,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Dodge 1500-3500 Crew Cab LWB 2003-2008 model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/warn-winch-bumper-2010-11-chevy-silverado-85887.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 19:00,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
232,400-40-6014,Dodge 1500-3500 Mega Cab 6-Step Step Bar 2006-2008 400-40-6014,Front End Replacement Bumpers@Front End Replacement Bumpers/Dodge@Front End Replacement Bumpers/Road Armor Front Bumpers/Dodge@$50 Off Bumper Combo Promo@$25 Off Front Replacement Bumpers,400-40-6014,Frontier,,0,505,0,0,0,0,998,0,,100,1,0,10/14/2010,***Discontinued Item***Little to Zero Stock***,Step bar for your Dodge 1500-3500 Mega Cab 2006-2008 model truck. Our running boards are an attractive and easy truck accessory to install. Our step bars help provide easy access to truck tool box and into truck cab for higher vehicles. Step bars also provide protection to your truck and paint from road debris.,,0,assets/images/truck-step-bar-2_thumbnail.jpg,assets/images/dodge-warn-winch-bumper-2010-11.jpg,assets/images/truck-step-bar-1.jpg,,,,,,0,,,,,,,,,0,0,,0,,0,0,1,0,0,1,0,Sam,6/15/2015 19:00,Provide an excellent step for accessing the truck bed or tool box,One piece welded unit,Available in three step configuration,High-Gloss powder coated finish,All hardware and mounting instructions included,Provides excellent rocker panel protection from road debris,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
233,40420-1,Triple DogTM GT Diesel Gauge Tuner 40420 Chevy GMC 2001-2011 Duramax 6.6L Models,Grill Guards@Grill Guards/Dodge@Grill Guards/Road Armor Brushguards/Dodge,40420-1,Bully Dog,,0,594.99,0,0,0,0,997,0,,5,1,0,10/14/2010,,"The Triple Dog Gauge Tuner is a vehicle engine tuner, monitor, gauge and diagnostic device all in a single unit. The GT dramatically improves the utility of several vehicle applications by providing an increase in horsepower and torque and by improving fuel economy through better engine tuning. The GT monitors and displays over fifteen different vehicle parameters (PIDs) and it includes our all new Driving Coach feature which teaches end users to maximize their vehicles fuel economy potential. The GT performs vehicle diagnostics by reading and erasing diagnostic trouble codes; this level of vehicle transparency isn't offered by any OEM or by any other aftermarket product. Also included is our performance testing feature designed to test a vehicles performance capability on the drag strip; couple this with our free PC analysis software and users can also determine vehicle horsepower. The GT does it all and it works on most late model diesel pickups including Dodge, Ford and GM. ",6.6L Duramax ?01-?11 2500 6.6L Duramax ?01-?11 3500 ,0,assets/images/bully-dog-front_thumbnail.jpg,assets/images/ford-super-duty-warn-winch-bumper-2011.jpg,assets/images/bully-dog-screen.jpg,assets/images/bully-dog-side.jpg,assets/images/bully-dog-40420-back.jpg,,,,0,,,,,,,,,0,0,,0,,0,0,0,1,0,0,0,mmeixner123,5/3/2011,Economy/ Tow Tune 50+ horsepower,Performance Tune 75+ horsepower,Extreme Tune 100+ horsepower/200lbs.-ft torque,Safety Defueling,Download Features (where applicable)    Speed Limiter    Rev Limiter    Calibrate Speedometer    Transmission Tuning,Vehicle Monitoring Functions    Real Time Fuel Economy    Average Fuel Economy    Trip Fuel Economy    Load    Coolant Temperature    Fuel Rail Pressure    Manifold Absolute Pressure    Engine RPM    Speed    Timing Position    Air Intake Temperature    Mass Air Flow (grams/sec)    Throttle Position    Fuel Level    Battery Voltage    Ambient Air Temperature ,6.6L Duramax ?01-?11 2500 6.6L Duramax ?01-?11 3500 ,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
234,40420-2,Triple DogTM GT Diesel Gauge Tuner 40420 Dodge 6.7L Cummns ?07-?11,Grill Guards@Grill Guards/Chevy@Grill Guards/Road Armor Brushguards/Chevy,40420-2,Bully Dog,,0,594.99,0,0,0,0,999,0,,5,1,0,10/14/2010,,"The Triple Dog Gauge Tuner is a vehicle engine tuner, monitor, gauge and diagnostic device all in a single unit. The GT dramatically improves the utility of several vehicle applications by providing an increase in horsepower and torque and by improving fuel economy through better engine tuning. The GT monitors and displays over fifteen different vehicle parameters (PIDs) and it includes our all new Driving Coach feature which teaches end users to maximize their vehicles fuel economy potential. The GT performs vehicle diagnostics by reading and erasing diagnostic trouble codes; this level of vehicle transparency isn't offered by any OEM or by any other aftermarket product. Also included is our performance testing feature designed to test a vehicles performance capability on the drag strip; couple this with our free PC analysis software and users can also determine vehicle horsepower. The GT does it all and it works on most late model diesel pickups including Dodge, Ford and GM. ",6.7L Cummins ?07-?11,0,assets/images/bully-dog-front_thumbnail.jpg,assets/images/imag0123(2).jpg,assets/images/bully-dog-screen.jpg,assets/images/bully-dog-side.jpg,assets/images/bully-dog-40420-back.jpg,,,,0,,,,,,,,,0,0,,0,,0,0,0,1,0,0,0,Administrator,3/27/2011,Economy/ Tow Tune 50+ horsepower,Performance Tune 75+ horsepower,Extreme Tune 100+ horsepower/200lbs.-ft torque,Safety Defueling,Download Features (where applicable)    Speed Limiter    Rev Limiter    Calibrate Speedometer    Transmission Tuning,Vehicle Monitoring Functions    Real Time Fuel Economy    Average Fuel Economy    Trip Fuel Economy    Load    Coolant Temperature    Fuel Rail Pressure    Manifold Absolute Pressure    Engine RPM    Speed    Timing Position    Air Intake Temperature    Mass Air Flow (grams/sec)    Throttle Position    Fuel Level    Battery Voltage    Ambient Air Temperature ,6.7L Cummins ?07-?11,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
236,40420-3,Triple DogTM GT Diesel Gauge Tuner 40420 Ford Excursion 7.3L Power Stroke ?99-?03,Rear Replacement Bumpers@Rear Replacement Bumpers/Chevy@$50 Off Bumper Combo Promo,40420-3,Bully Dog,,0,594.99,0,0,0,0,999,0,,5,1,0,10/14/2010,,"The Triple Dog Gauge Tuner is a vehicle engine tuner, monitor, gauge and diagnostic device all in a single unit. The GT dramatically improves the utility of several vehicle applications by providing an increase in horsepower and torque and by improving fuel economy through better engine tuning. The GT monitors and displays over fifteen different vehicle parameters (PIDs) and it includes our all new Driving Coach feature which teaches end users to maximize their vehicles fuel economy potential. The GT performs vehicle diagnostics by reading and erasing diagnostic trouble codes; this level of vehicle transparency isn't offered by any OEM or by any other aftermarket product. Also included is our performance testing feature designed to test a vehicles performance capability on the drag strip; couple this with our free PC analysis software and users can also determine vehicle horsepower. The GT does it all and it works on most late model diesel pickups including Dodge, Ford and GM. ","7.3L Power Stroke ?99-?03, Ford Excursion",0,assets/images/bully-dog-front_thumbnail.jpg,assets/images/warn_multi_mount.jpg,assets/images/bully-dog-screen.jpg,assets/images/bully-dog-side.jpg,assets/images/bully-dog-40420-back.jpg,,,,0,,,,,,,,,0,0,,0,,0,0,0,1,0,0,0,Administrator,3/27/2011,Economy/ Tow Tune 50+ horsepower,Performance Tune 75+ horsepower,Extreme Tune 100+ horsepower/200lbs.-ft torque,Safety Defueling,Download Features (where applicable)    Speed Limiter    Rev Limiter    Calibrate Speedometer    Transmission Tuning,Vehicle Monitoring Functions    Real Time Fuel Economy    Average Fuel Economy    Trip Fuel Economy    Load    Coolant Temperature    Fuel Rail Pressure    Manifold Absolute Pressure    Engine RPM    Speed    Timing Position    Air Intake Temperature    Mass Air Flow (grams/sec)    Throttle Position    Fuel Level    Battery Voltage    Ambient Air Temperature ,Ford Excursion 7.3L Power Stroke ?99-?03,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,,-1,0,,0,0,Contact Us,,,0,0,0,0,0,0,,0,
